"tID","FILER_NAME","DATE1_10","IN_TRANSACTION_CODE","AMOUNT_70","nOutTrans","totalOut"
"1348038","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-20,"B",2500,117,923406.34
"1348062","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-17,"C",3000,117,934538.87
"1348065","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-16,"C",2500,122,970651.87
"1348127","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-14,"G",6150,129,1157093.28
"1348168","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-08,"G",2500,139,1253751.78
"1348236","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-23,"A",20000,94,524110.41
"1348250","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-27,"A",5000,72,454330.59
"1348285","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-31,"B",5000,35,254174.15
"1348291","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-11-07,"B",43547.42,32,303148
"1348293","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-24,"B",2500,77,476741.13
"1348306","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-29,"C",5000,54,372574.76
"1348435","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-24,"G",10000,77,476741.13
"1348436","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-11-03,"G",10000,39,336467.15
"1348464","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-28,"G",3090,65,431776.62
"1348468","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-21,"G",9900,112,808500.45
"1348472","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-24,"G",7120,77,476741.13
"1348473","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-28,"G",21070,65,431776.62
"1348474","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-11-03,"G",2825,39,336467.15
"1348475","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-21,"G",10000,112,808500.45
"1348494","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-11-14,"G",5175,21,118504.53
"1348495","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-10-23,"G",10000,94,524110.41
"1348566","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2007-10-29,"A",5000,13,17520.35
"1348708","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2007-09-24,"A",43875.61,8,16485.7
"1348838","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2007-10-02,"C",10000,18,24537.4
"1348990","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-03-28,"A",2500,8,15970.24
"1349003","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-04-15,"A",5000,7,8531.63
"1349024","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-05-16,"A",2500,6,6349.97
"1349073","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-04-18,"A",5000,5,6760.73
"1349074","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-04-14,"A",5000,7,8531.63
"1349088","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-04-07,"A",5000,8,7737.32
"1349144","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-06-17,"A",3000,7,17930.19
"1349248","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-03-11,"A",5000,8,40677.85
"1349265","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-03-11,"A",2500,8,40677.85
"1349315","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-06-20,"B",2750,6,11175.58
"1349331","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-04-29,"B",3000,4,9594.62
"1349332","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-05-27,"B",2500,6,9797.08
"1349414","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-02-15,"C",2500,9,29860.13
"1349625","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-04-09,"G",2500,8,7737.32
"1349702","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2008-12-31,"G",5000,18,42524.53
"1349759","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-02-12,"A",7250,11,34982.77
"1349988","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-05-06,"A",2500,6,16369.34
"1350020","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-02-12,"B",5000,11,34982.77
"1350021","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-02-12,"B",3000,11,34982.77
"1350027","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-02-12,"B",5000,11,34982.77
"1350028","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-02-12,"B",5000,11,34982.77
"1350029","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-02-12,"B",5000,11,34982.77
"1350031","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-03-11,"B",3000,11,17378.35
"1350042","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-02-12,"B",5000,11,34982.77
"1350130","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-02-12,"C",10000,11,34982.77
"1350148","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-02-12,"C",2500,11,34982.77
"1350247","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-04-28,"G",2500,5,7683.44
"1350492","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-09-10,"C",7500,95,312530.71
"1350554","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-09-24,"B",2500,221,757480.88
"1350621","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-07,"A",5000,291,1211386.7
"1350890","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-18,"G",10000,224,1019315.21
"1350906","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-09-29,"G",10000,340,1385084.04
"1350953","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-20,"A",10000,201,855849.18
"1350960","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-28,"A",5000,62,271278.98
"1350987","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-20,"A",5000,201,855849.18
"1350997","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-27,"A",5000,75,319880.11
"1351000","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-28,"A",10000,62,271278.98
"1351007","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-29,"C",10000,45,226361.75
"1351275","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-25,"G",3800,156,710249.19
"1351294","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-11-12,"G",5000,28,44819.76
"1351296","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-28,"G",10000,62,271278.98
"1351313","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-25,"G",5000,156,710249.19
"1351314","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-28,"G",7500,62,271278.98
"1351315","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-28,"G",3000,62,271278.98
"1351316","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-10-29,"G",2500,45,226361.75
"1351409","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-01-25,"G",2500,24,194993.21
"1351606","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-10-16,"A",5000,3,5617.63
"1351689","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-12-11,"A",5000,3,5932.52
"1351723","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-12-22,"B",2500,13,56821.09
"1351918","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2009-08-28,"G",2500,3,5667.62
"1352014","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-05-25,"A",2500,9,36510.94
"1352019","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-03-08,"A",5000,7,4392.46
"1352021","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-03-08,"A",5000,7,4392.46
"1352022","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-03-08,"A",5000,7,4392.46
"1352098","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-06-23,"C",5000,9,15753.87
"1352121","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2010-06-15,"C",3500,9,15764.05
"1352250","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-10-19,"A",5000,30,118135.27
"1352275","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-10-19,"G",2500,30,118135.27
"1352326","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-10-27,"C",5900,23,80303.04
"1352470","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-08-24,"A",5000,28,82572.46
"1352481","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-08-24,"B",5000,28,82572.46
"1352508","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-08-25,"G",5000,27,76532.55
"1352509","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-08-25,"G",6500,27,76532.55
"1352510","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-08-12,"G",5000,34,89495.35
"1352512","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-08-22,"G",20000,29,84877.88
"1353002","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-03-08,"B",5000,11,29470.21
"1353217","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-03-08,"G",5000,11,29470.21
"1353413","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-08-14,"A",5000,58,38530.07
"1353555","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-09-12,"G",5000,190,777149.97
"1353604","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-10-01,"C",5000,346,1640065.07
"1353737","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-10-11,"C",21000,254,1265420.84
"1353973","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-10-15,"G",10150,244,1206399.28
"1354029","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-10-29,"A",2500,91,277411.24
"1354256","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-11-01,"G",18000,34,97573.36
"1354260","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-10-26,"G",8000,105,346263.46
"1354285","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-11-01,"G",4800,34,97573.36
"1354286","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-10-29,"G",4575,91,277411.24
"1354287","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-11-13,"G",8450,24,42176.86
"1354299","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-10-29,"G",16000,91,277411.24
"1354311","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-11-08,"G",2600,22,42684.25
"1354312","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-10-24,"G",4100,141,500715.97
"1354441","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-01-23,"G",3000,20,48770.87
"1354442","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-02-10,"G",10000,42,106804.75
"1354447","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-02-13,"G",3500,50,128882.72
"1354562","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-02-21,"G",5000,42,106138.31
"1354585","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-03-12,"B",5000,17,35582.97
"1354635","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-03-07,"G",10000,30,66829.44
"1354656","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2011-12-09,"C",10000,3,1962.16
"1354721","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-06-04,"A",5000,6,3009.84
"1354881","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-06-07,"C",2500,6,3009.84
"1354882","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-06-07,"C",2500,6,3009.84
"1354979","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2012-04-19,"G",2500,7,84641.04
"1355205","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2013-09-24,"G",2500,26,86406.26
"1355433","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2013-01-02,"G",2900,8,16742.87
"1355543","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2013-05-28,"A",8000,11,40751.59
"1355629","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2013-05-07,"B",5000,11,21903.25
"1355641","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2013-02-15,"C",2500,7,21095.72
"1355646","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2013-07-08,"C",8500,11,32737.52
"1355688","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2013-03-25,"C",4500,16,5634.02
"1356070","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-08-12,"C",5000,29,24780.29
"1356188","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-09-15,"G",4500,199,789264.88
"1356303","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-09-16,"G",10450,213,884422.99
"1356312","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-09-26,"G",2500,296,1163386.91
"1356313","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-09-23,"G",4500,293,1200429.7
"1356317","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-09-29,"G",8400,354,1317789.85
"1356318","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-09-23,"G",4500,293,1200429.7
"1356319","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-09-26,"G",2500,296,1163386.91
"1356320","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-09-29,"G",2500,354,1317789.85
"1356330","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-09-23,"G",2500,293,1200429.7
"1356601","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-10-16,"G",5000,247,849560.55
"1356611","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-10-02,"G",5800,339,1296267.89
"1356692","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-10-24,"C",8000,135,388247.05
"1356933","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-10-27,"G",5000,113,340721.34
"1356943","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-10-21,"G",13100,198,625571.3
"1356956","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-10-22,"G",4200,195,597987.3
"1357189","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-06-11,"B",5000,12,9703.71
"1357244","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2014-07-11,"C",3000,13,25897.95
"1357917","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2015-02-18,"G",7000,6,21158.57
"1358001","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2016-01-25,"A",25000,6,11786.59
"1358075","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2016-02-11,"C",5000,7,23888.54
"1358375","REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE",2015-07-20,"C",3500,4,27798.83
"1799992","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-07-17,"A",25000,36,16696.44
"1800018","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-08-31,"A",2500,36,153853.31
"1800029","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-09-27,"A",3000,157,1589416.95
"1800038","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-07-20,"B",2500,36,16696.44
"1800045","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-09-19,"B",2000,123,1097802.42
"1800046","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-09-19,"B",2000,123,1097802.42
"1800056","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-07-20,"C",2800,36,16696.44
"1800065","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-07-31,"C",5000,13,36088.82
"1800068","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-07-31,"C",3000,13,36088.82
"1800069","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-07-31,"C",2800,13,36088.82
"1800074","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-08-08,"C",3600,25,54138.3
"1800078","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-08-10,"C",2800,24,54111.09
"1800087","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-08-30,"C",5600,36,153853.31
"1800099","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-09-18,"C",2500,96,857266.43
"1800115","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-09-28,"C",15000,157,1589416.95
"1800252","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-07-17,"G",7700,36,16696.44
"1800259","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-08-22,"G",20000,33,80103.31
"1800260","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-08-22,"G",6000,33,80103.31
"1800265","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-08-25,"G",5000,33,80103.31
"1800270","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-09-28,"G",8000,157,1589416.95
"1800274","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-09-29,"G",5000,157,1589416.95
"1800275","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-02,"G",10000,193,1949459.3
"1800320","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-19,"A",31000,152,1523464.29
"1800330","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-12,"C",5000,191,1932073.15
"1800331","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-15,"C",5000,164,1752944.49
"1800333","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-18,"C",4000,155,1696004.29
"1800336","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-19,"C",10000,152,1523464.29
"1800345","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-04,"C",2e+05,228,2271164.65
"1800347","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-19,"C",5000,152,1523464.29
"1800351","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-19,"C",5000,152,1523464.29
"1800466","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-18,"G",20000,155,1696004.29
"1800467","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-06,"G",25000,215,2127508.12
"1800468","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-07,"G",20000,215,2127508.12
"1800470","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-17,"G",13000,164,1752944.49
"1800507","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-26,"A",5000,102,923378.19
"1800508","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-26,"A",25000,102,923378.19
"1800509","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-26,"A",5000,102,923378.19
"1800516","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-27,"A",45000,102,923378.19
"1800519","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-11-02,"A",10000,58,405977.39
"1800543","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-24,"C",15000,124,1342808.21
"1800547","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-24,"C",10000,124,1342808.21
"1800548","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-11-08,"C",5000,23,83324.04
"1800551","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-27,"C",25000,102,923378.19
"1800559","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-11-07,"C",7500,23,83324.04
"1800560","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-27,"C",4700,102,923378.19
"1800566","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-11-08,"C",74000,23,83324.04
"1800573","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-11-03,"C",75000,58,405977.39
"1800588","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-11-09,"C",5000,23,83324.04
"1800589","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-11-09,"C",10000,23,83324.04
"1800727","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-23,"G",5000,124,1342808.21
"1800733","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-25,"G",5000,123,1307920.21
"1800735","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-25,"G",6000,123,1307920.21
"1800737","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-26,"G",10000,102,923378.19
"1800741","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-10-30,"G",5000,86,790273.38
"1800744","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-11-02,"G",10000,58,405977.39
"1800747","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-11-06,"G",5000,23,83324.04
"1800749","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-11-09,"G",5000,23,83324.04
"1800881","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-07-16,"C",7500,52,40766.13
"1800894","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-08-06,"C",10000,9,26126.55
"1800905","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-08-19,"C",2500,16,7142.95
"1800906","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-08-25,"C",2400,10,5716.23
"1800909","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-10-06,"C",5000,3,1159.24
"1800917","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-10-13,"C",5000,2,2815.56
"1800920","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-10-15,"C",2200,2,2815.56
"1800936","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-11-03,"C",5000,7,5245.14
"1800937","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-11-03,"C",5000,7,5245.14
"1800944","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-11-12,"C",3000,18,15559.15
"1800947","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-11-30,"C",5000,15,16425.3
"1800956","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-01-05,"C",3000,17,26617.36
"1800964","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-08-15,"D",2449.36,16,27017.21
"1800983","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-08-01,"D",3788,10,26596.55
"1800997","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",1999-08-10,"D",2952.61,16,27017.21
"1801196","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-03-13,"A",2000,29,43597.09
"1801197","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-03-13,"A",2000,29,43597.09
"1801198","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-03-13,"A",2000,29,43597.09
"1801200","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-03-13,"A",2000,29,43597.09
"1801207","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-04-11,"A",4000,28,6154.79
"1801219","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-05-23,"A",5000,40,18536.35
"1801328","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-03-10,"B",2400,29,43597.09
"1801366","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-01-25,"C",2500,11,10228.98
"1801369","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-01-25,"C",5000,11,10228.98
"1801395","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-03-07,"C",5000,36,45597.98
"1801416","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-03-16,"C",2500,27,36694.79
"1801438","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-05-10,"C",4000,31,9518.1
"1801640","NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)",2000-03-10,"G",12000,29,43597.09
